x,y
5.336,4.824
5.133,-0.498
-4.183,7.584
4.578,3.937
-4.366,7.042
11.75,15.453
7.984,5.495
15.229,10.605
-0.85,4.706
14.827,10.202
-5.042,7.124
10.264,11.578
11.738,-3.663
11.274,15.46
-0.666,5.053
4.925,4.646
5.421,9.418
15.381,9.397
3.769,5.808
-1.635,3.044
9.901,4.611
7.312,0.01
10.549,14.152
14.732,0.905
11.212,-3.732
6.904,9.128
14.301,10.954
10.091,4.535
8.179,5.992
12.427,15.219
7.754,-0.876
-1.871,3.795
3.77,5.461
15.269,8.611
9.982,4.647
-6.468,8.05
3.714,5.089
6.083,-0.599
11.713,-3.43
11.353,10.761
9.923,14.55
4.437,4.017
4.544,6.241
12.403,15.184
7.949,-0.56
12.269,15.327
-1.309,3.339
10.258,4.76
5.194,9.07
14.729,0.733
5.707,9.562
6.631,-0.041
6.055,-0.417
5.466,-0.621
10.454,14.203
3.693,4.688
5.13,-0.905
13.118,-0.182
14.656,8.391
14.903,9.086
4.136,7.591
4.169,4.152
11.249,12.231
12.034,14.969
12.031,-1.675
6.368,9.007
14.854,9.953
14.225,0.175
8.182,5.246
11.523,10.429
9.979,5.134
10.223,4.579
8.318,5.663
14.699,0.725
-4.967,8.695
14.734,0.742
4.335,8.215
-6.348,8.01
10.954,11.431
5.426,-0.733
10.532,13.598
14.851,8.498
7.285,12.379
-1.502,2.739
-1.129,2.496
10.448,4.709
-1.126,4.762
5.803,-0.626
11.493,14.479
9.966,4.985
14.413,9.845
12.222,15.183
13.766,9.799
12.243,15.248
-4.813,9.065
5.624,-0.648
-1.208,4.918
5.567,-0.647
13.723,-0.94
9.898,4.777
6.509,-0.87
-6.379,7.726
11.023,-2.722
-5.667,9.003
8.493,5.106
10.533,-3.757
-1.722,4.564
6.459,-0.714
4.425,7.773
3.7,5.716
8.986,12.877
10.461,14.035
7.195,-0.782
4.664,8.712
3.692,5.787
-1.572,5.33
14.023,9.023
14.799,11.164
14.859,11.027
-5.823,9.067
7.962,-0.365
-5.717,9.052
10.185,11.782
10.107,-4.227
3.899,6.124
6.62,0.435
15.346,10.643
3.696,5.863
9.045,14.97
9.379,14.033
10.739,15.344
5.942,8.5
7.231,-0.174
-1.724,5.763
5.794,-1.01
15.778,11.475
6.661,0.153
-5.584,9.216
-4.567,7.875
9.812,12.711
4.971,5.601
-5.85,9.108
3.834,4.836
10.388,-3.947
5.118,8.979
6.929,0.151
4.343,8.141
4.333,6.138
-4.603,8.83
10.753,13.758
3.764,6.31
5.531,8.155
4.572,8.019
-1.704,5.788
8.081,5.359
15.298,11.205
8.25,5.984
9.229,5.319
-1.57,6.304
9.958,12.625
10.115,-4.452
-4.629,7.265
13.953,10.416
4.818,8.6
12.464,-1.626
4.311,6.39
10.697,-4.142
9.573,12.411
5.81,9.547
-5.765,8.444
9.183,5.368
5.876,-1.164
7.662,-0.713
4.031,6.399
8.02,-0.745
3.734,5.225
5.078,5.174
4.946,5.887
7.962,5.871
9.226,12.417
6.868,-0.541
9.192,12.617
8.094,5.359
7.042,9.009
8.41,13.585
-1.651,4.605
9.369,13.096
10.801,13.875
15.287,10.702
5.77,-1.153
12.114,-3.199
4.733,5.75
11.079,-4.181
9.133,12.548
12.155,-3.287
-1.297,4.801
8.949,14.957
8.722,5.813
4.151,5.648
14.26,10.759
4.412,4.309
9.858,12.472
10.792,15.172
11.591,-2.578
14.777,11.27
6.322,8.837
4.843,6.176
5.882,-0.461
5.939,-1.545
-1.707,5.741
6.283,-1.226
7.183,5.709
-4.494,7.105
10.782,14.051
11.974,-3.232
-6.098,8.635
-0.624,3.336
10.752,14.248
-4.306,7.878
12.031,-2.747
14.399,10.933
-1.641,5.466
14.427,9.983
10.714,13.771
11.792,-3.01
10.274,11.828
-4.933,9.081
-1.672,5.746
6.226,-1.476
6.498,8.981
11.942,14.043
11.429,-3.872
7.836,-0.454
7.102,-0.993
9.21,13.041
-1.657,5.573
-5.094,8.093
-1.594,5.877
-5.062,9.239
15.348,11.215
5.691,8.76
8.848,5.786
4.657,6.162
11.207,-3.832
-4.807,9.253
7.007,5.718
4.024,5.385
4.555,6.106
9.891,5.19
15.555,10.797
8.242,5.704
11.319,-3.201
9.096,4.997
6.789,0.051
11.04,13.115
15.497,10.835
10.704,-3.506
11.552,-2.444
-6.016,8.518
7.194,9.171
-1.626,4.847
-6.06,8.314
-4.531,7.272
6.2,8.394
4.422,5.275
5.891,-0.327
10.295,14.38
9.427,12.652
3.959,5.293
7.164,5.631
9.263,5.111
3.831,7.253
10.275,15.173
11.005,-4.059
-5.986,8.364
6.977,5.763
5.389,-0.926
8.839,12.675
-5.638,8.878
7.046,9.011
12.515,-1.794
-5.66,8.049
3.668,5.735
-1.416,4.914
11.813,11.558
10.034,14.416
9.464,14.624
8.748,5.848
10.473,12.541
5.25,-0.92
5.595,9.571
7.053,8.991
10.871,-3.691
10.351,13.901
-1.198,5.388
11.534,-3.587
-0.861,3.47
14.49,10.909
12.437,-2.421
11.293,-3.629
-0.897,4.48
10.324,13.904
6.547,-0.396
3.634,5.882
7.777,-0.722
9.852,12.623
11.052,-3.81
11.441,-3.298
-5.172,7.77
5.101,-0.799
10.942,10.931
-1.713,5.745
12.967,-0.642
-6.142,8.89
-0.862,2.42
14.733,10.771
-1.044,5.407
4.757,5.696
12.884,-0.932
-5.295,7.986
-1.358,5.552
13.639,-0.874
14.946,8.556
5.874,-0.676
4.539,6.162
3.876,4.307
7.62,-0.235
11.614,14.871
13.978,10.327
-1.138,2.944
-0.642,3.725
15.581,10.429
-1.748,4.657
10.151,5.21
-4.589,8.16
10.993,11.428
9.666,14.193
-5.599,6.898
-5.488,8.655
13.608,-0.575
3.895,5.311
5.436,-0.958
-4.336,8.712
3.916,4.404
-4.622,8.522
11.378,14.901
-1.009,4.97
6.217,8.553
10.523,12.468
-1.384,2.903
4.005,8.28
15.132,8.957
11.121,-3.402
9.859,5.22
4.427,8.517
10.943,10.733
4.568,5.211
-6.048,7.805
11.699,11.464
14.49,0.498
4.903,5.396
5.155,-0.909
-1.524,5.93
3.897,4.389
5.998,-1.181
11.633,14.917
6.492,-0.827
6.251,8.527
5.338,8.972
-1.514,3.019
5.063,8.83
15.293,9.313
10.544,-3.963
10.114,4.906
14.789,10.718
11.307,10.653
4.998,8.903
-5.331,6.752
5.377,9.365
9.67,5.296
5.898,9.536
15.08,9.584
-4.337,8.469
9.168,5.139
7.498,-0.31
11.353,11.141
-0.636,3.415
11.465,10.991
4.219,8.039
-5.469,6.99
12.684,-1.759
14.397,-0.222
8.444,13.437
11.791,14.555
3.943,5.007
6.58,8.705
10.319,11.798
14.153,-0.042
4.826,5.427
-1.407,3.654
10.526,12.227
14.822,8.917
11.905,-3.623
3.79,4.4
8.567,5.633
5.023,-0.928
10.133,14.519
10.457,11.029
8.531,5.308
-5.573,6.876
8.904,4.607
6.138,8.388
6.644,0.392
-1.58,3.434
9.333,4.735
15.522,9.31
11.115,11.162
4.158,4.027
8.931,5.549
10.517,11.129
14.825,10.243
11.057,10.801
6.469,-1.23
3.832,4.093
-4.92,7.56
9.785,5.382
11.047,-4.17
14.134,0.001
14.437,10.179
5.829,-0.688
10.795,-4.14
10.506,11.06
13.33,0.154
-1.347,3.703
6.683,0.307
3.787,4.053
-4.957,9.263
6.068,8.313
-0.488,4.169
-5.376,6.966
14.182,8.968
6.0,8.292
4.264,7.963
11.618,14.913
7.412,-0.469
-5.472,6.865
6.53,-1.326
3.823,4.003
9.299,12.556
11.621,14.853
10.58,-4.039
15.148,9.075
5.602,4.98
15.532,10.107
-1.528,3.607
10.857,11.124
5.368,9.356
14.32,-0.269
4.223,7.353
11.523,14.747
4.253,7.908
3.658,4.412
4.781,7.576
15.185,9.478
8.879,5.651
-1.371,3.389
4.705,8.867
7.111,-0.521
5.304,5.026
14.763,1.097
9.34,4.845
6.965,8.759
4.89,5.091
6.118,8.376
3.94,7.49
-5.964,7.342
-1.018,5.357
6.944,8.772
6.236,-0.828
-5.918,7.75
10.774,11.835
9.675,4.838
13.658,-1.152
11.598,14.863
-1.813,6.263
-1.545,3.039
9.321,5.325
5.322,-0.836
6.755,0.387
9.391,5.289
5.567,8.93
14.47,0.488
4.138,5.86
5.027,-1.039
6.55,9.276
5.454,-1.001
11.437,11.943
3.907,4.401
-5.121,9.315
13.984,-0.716
14.928,10.212
3.766,4.016
-1.261,3.826
11.598,14.892
12.507,-2.16
6.091,8.369
7.938,-0.653
14.462,-0.089
11.417,-3.523
10.517,11.102
14.087,10.85
9.786,5.283
6.349,-1.309
14.325,0.333
5.312,5.231
14.498,-0.089
11.003,-4.119
6.052,8.32
9.673,14.78
-5.367,7.185
10.562,-4.163
5.126,-0.856
10.826,14.051
14.291,9.242
7.604,5.784
9.811,5.273
4.077,7.661
-1.251,2.726
-1.495,3.882
9.774,4.939
6.296,-1.348
5.894,-0.385
15.426,11.755
10.069,4.958
-4.931,6.834
11.586,14.876
3.93,5.298
12.118,14.718
3.681,7.69
5.292,-0.966
9.006,14.729
5.617,-0.981
11.558,11.958
9.825,5.236
12.952,-0.629
-5.312,7.661
12.652,-2.356
-5.641,8.861
-4.806,9.264
12.062,-2.567
9.162,5.419
6.444,-1.391
9.742,11.595
4.623,4.622
-1.559,5.313
-1.089,3.706
6.275,-1.035
14.253,9.519
11.025,11.466
9.405,5.095
3.64,5.908
-4.966,7.857
14.054,0.795
12.303,-2.361
10.261,12.428
5.733,-0.935
11.425,-3.299
4.491,5.034
5.74,9.593
11.287,14.205
9.565,14.146
4.611,8.36
15.375,10.966
-1.347,4.146
-1.277,4.7
15.556,10.719
-0.591,4.163
9.815,5.377
9.646,15.037
12.059,10.536
5.917,9.508
-5.263,7.914
9.316,4.694
12.351,-2.412
7.955,5.671
6.731,-1.067
4.851,6.215
10.997,-3.133
-0.824,3.177
11.594,14.628
9.62,14.354
5.327,9.278
13.997,9.131
-1.442,4.87
8.891,12.963
15.366,9.364
10.794,-3.192
9.215,4.722
5.224,4.667
11.583,11.836
4.493,8.788
12.365,-2.027
15.279,8.551
9.051,5.534
-1.297,4.738
-1.148,4.12
11.268,15.32
12.438,-1.781
-0.832,4.36
11.638,14.66
4.076,5.173
11.385,11.359
-0.585,2.83
4.306,4.67
9.948,5.152
14.934,9.07
4.07,7.621
11.825,10.795
14.014,10.738
11.666,11.249
14.877,11.334
12.369,-1.545
14.962,8.639
10.094,5.359
9.908,12.912
12.027,14.039
8.589,5.425
14.587,9.398
8.699,5.232
5.722,-1.038
15.255,9.565
6.648,-1.108
9.106,4.689
-4.842,7.35
11.519,-3.188
6.307,9.063
-0.466,3.614
9.802,5.433
-0.639,4.811
-0.803,4.344
6.245,-1.415
12.0,-2.329
9.23,14.865
-5.665,7.963
15.415,10.398
11.141,15.131
14.353,8.549
14.486,8.707
11.029,-3.008
11.414,-2.466
-5.247,9.096
6.401,-0.37
11.213,12.193
11.449,-2.376
4.673,7.711
-0.9,3.128
5.854,9.447
15.667,10.904
-4.772,9.188
4.334,4.535
9.047,5.728
5.078,5.659
8.278,5.716
-1.361,4.911
-6.068,7.987
5.276,8.877
15.228,10.653
-1.621,3.757
14.582,9.136
6.422,-0.544
10.412,11.674
10.012,4.933
8.174,5.219
14.897,8.844
-0.649,4.72
-1.28,3.854
5.435,4.859
8.09,5.909
-0.252,3.377
9.854,12.228
5.478,-0.611
9.886,12.066
8.655,5.848
4.193,7.792
8.286,5.502
4.883,4.362
5.277,5.475
15.17,9.732
14.033,10.731
-5.587,8.113
-4.901,8.862
-1.683,3.811
15.683,11.554
11.315,11.557
9.581,14.476
-4.887,7.594
4.136,4.912
13.111,-0.193
-5.205,9.025
13.533,0.439
7.585,-0.639
4.46,4.087
-5.322,9.357
5.965,-1.2
9.88,12.736
13.165,-0.097
12.256,-3.242
-5.213,6.821
10.549,12.236
-5.87,8.355
-1.15,5.452
13.189,-0.856
14.473,8.361
6.599,-0.213
9.097,5.589
3.781,4.912
10.723,13.493
10.278,14.79
-5.224,7.873
6.093,9.117
10.819,13.194
-1.562,4.879
-4.328,8.595
15.207,9.345
10.089,14.266
9.929,5.498
9.086,5.465
10.193,11.952
8.571,6.083
-5.855,8.841
14.984,10.45
12.454,-1.351
-4.404,7.21
6.588,-0.072
7.331,-0.85
5.017,5.014
4.79,8.739
11.06,13.954
9.823,14.781
6.433,9.062
-4.979,8.921
-1.64,5.212
6.52,-1.476
15.573,9.528
10.187,12.265
9.353,5.662
11.473,11.909
11.158,11.624
10.221,-4.112
-6.204,8.724
13.442,9.34
13.71,-0.835
3.59,7.271
6.632,-1.144
11.372,-3.771
4.165,5.709
8.532,13.284
10.245,14.948
11.108,-3.527
5.977,9.349
6.681,-0.006
-1.611,5.194
9.505,14.771
15.752,11.209
14.827,9.013
9.847,4.761
9.094,12.831
10.403,11.515
7.572,-0.406
14.164,9.441
7.814,-0.911
4.98,8.799
14.482,9.144
5.705,8.807
10.886,14.37
12.681,-2.137
10.766,-4.277
9.61,12.603
8.632,5.724
10.068,12.567
3.784,7.318
14.833,10.759
4.636,7.952
12.169,-2.43
-0.407,4.138
-5.509,8.741
3.624,5.664
9.604,12.589
12.204,-1.943
-5.375,7.955
-5.455,8.944
4.928,8.094
3.872,4.813
15.676,11.355
5.11,6.128
12.18,-2.435
-4.713,8.443
15.652,10.69
-0.48,3.423
6.577,0.104
-1.567,6.078
6.619,0.222
7.828,5.459
4.6,6.122
10.738,12.571
-1.508,4.914
-4.634,9.098
9.914,5.304
9.987,14.459
-4.548,7.833
11.159,13.089
9.165,5.347
11.925,10.81
4.861,5.482
6.605,0.059
7.1,0.009
6.314,-1.255
-4.823,8.499
8.021,5.862
10.353,11.954
14.262,10.697
-5.377,7.925
5.158,4.258
-1.189,4.767
5.422,5.842
13.36,-1.162
10.565,11.531
15.267,9.929
11.358,-3.063
5.303,8.794
15.448,11.291
9.724,5.234
9.25,14.781
3.861,5.642
8.426,5.244
10.964,14.675
10.726,13.604
15.33,9.499
9.829,15.033
-1.603,5.388
11.238,-2.685
-1.087,5.423
7.515,-0.484
3.678,5.228
-5.398,8.4
6.685,0.326
4.603,5.4
4.672,5.852
11.534,-3.591
10.036,14.005
-1.422,5.363
8.889,5.684
11.418,12.06
9.057,5.383
6.192,-1.489
15.343,10.937
6.634,-0.33
12.394,-2.228
5.559,5.311
-5.011,8.832
-1.136,4.757
9.864,5.493
-0.608,4.572
15.553,11.233
9.671,14.862
15.72,10.895
12.074,9.723
5.279,8.865
-0.648,2.57
9.375,12.372
5.054,8.457
6.384,0.455
-5.393,8.88
9.419,5.33
4.611,6.37
5.291,8.87
6.62,-1.129
3.788,6.207
5.593,-1.579
10.894,13.964
4.402,8.133
-1.43,4.971
3.624,5.733
12.192,-1.771
-0.517,3.181
11.731,-2.218
-4.402,7.455
11.081,14.029
-1.496,3.524
4.955,8.783
12.239,-1.744
5.136,9.086
-0.295,3.25
-5.164,8.456
8.0,5.759
10.538,14.53
4.705,8.105
9.098,5.717
9.96,13.976
15.612,10.827
7.939,-0.777
10.301,14.767
-4.557,8.617
10.906,12.012
3.706,7.07
7.291,-0.61
6.054,5.485
4.626,6.141
4.798,6.173
-1.596,5.624
10.557,11.866
10.341,13.903
11.41,-3.61
6.67,-0.147
4.669,5.722
10.923,14.115
9.684,5.156
12.779,-0.993
4.228,4.544
3.7,5.152
-0.524,3.877
10.45,14.976
6.101,8.635
6.56,-0.256
9.91,14.256
-5.19,7.301
14.405,10.101
10.864,14.56
9.19,5.652
9.132,4.899
4.497,7.947
-1.191,5.369
9.753,14.351
12.485,-1.433
-6.098,9.004
9.606,12.509
-4.587,7.345
4.87,5.198
14.514,10.509
6.519,-0.356
9.39,14.752
-5.583,8.677
5.503,-0.995
-5.9,8.732
15.201,10.976
6.525,-0.339
4.19,7.679
5.296,9.17
4.82,5.486
-1.778,4.255
9.332,5.276
10.394,11.77
-1.115,5.718
4.5,5.344
14.371,8.505
-1.517,4.012
-4.405,7.097
4.599,6.071
11.313,14.19
-1.575,6.275
-5.139,8.833
-5.356,8.858
5.93,8.974
13.12,-1.62
10.559,13.987
5.908,-0.935
12.256,-3.04
4.672,4.712
6.566,-1.061
11.581,15.322
9.926,13.816
4.549,7.898
14.967,11.213
-1.507,3.879
14.293,9.635
15.437,10.369
11.355,-3.28
9.392,5.104
11.5,-3.884
9.883,11.855
10.921,-4.058
-5.49,8.411
14.864,1.643
12.119,-1.857
6.318,-0.233
6.065,-1.093
11.452,-3.896
5.011,4.319
11.433,14.729
10.619,14.985
10.236,-4.04
6.372,8.817
11.627,13.574
-0.603,2.616
9.185,5.211
14.915,8.544
5.525,-1.526
9.757,4.584
6.418,-1.37
9.992,11.719
9.381,14.027
-5.613,9.027
5.548,5.366
13.087,-0.36
3.872,6.019
5.9,-0.847
8.892,12.671
4.146,4.236
10.798,12.58
10.775,15.368
-4.471,7.134
4.36,8.505
14.082,10.427
-1.24,3.582
-0.423,4.083
-0.813,4.071
5.929,9.47
8.734,5.695
9.093,14.739
5.993,-0.83
3.876,5.604
3.811,5.06
4.105,5.961
14.656,9.525
7.249,-0.22
10.552,5.092
9.265,12.55
-1.251,3.603
7.68,-0.257
-0.98,2.578
11.515,14.488
9.478,5.727
10.532,-3.735
-6.078,8.634
7.782,5.901
14.87,1.659
11.416,14.367
13.971,8.822
6.164,-0.996
13.693,-0.521
12.523,-1.807
15.18,9.758
10.616,14.906
4.1,3.649
10.684,11.418
-5.795,7.727
-5.444,7.417
6.189,-0.263
-5.274,8.299
6.423,-0.254
9.434,5.5
-5.607,7.874
9.564,13.13
5.555,-1.246
-4.873,9.254
4.456,8.21
12.067,-2.682
11.501,14.539
5.752,-1.176
14.523,0.626
-0.922,3.269
-0.978,2.954
4.239,7.83
5.073,7.935
-5.435,9.149
13.34,0.142
8.085,5.558
6.055,-0.338
10.7,13.393
-5.607,7.813
9.767,12.498
5.835,-0.602
7.019,-1.235
4.753,4.771
8.614,5.586
11.95,15.168
-6.152,8.115
10.524,5.019
11.559,-3.793
4.085,4.866
10.252,14.756
10.299,5.076
8.947,5.557
4.331,8.166
15.08,11.535
4.106,4.439
7.206,9.154
-0.969,3.013
9.145,13.037
4.287,7.749
-1.017,3.233
10.936,11.769
-0.957,3.758
9.793,4.935
4.793,8.381
13.809,-0.357
-4.721,9.129
15.435,8.906
4.916,8.505
11.309,10.44
-5.618,8.776
4.145,3.7
9.7,12.591
11.996,15.311
9.809,14.659
13.998,0.832
9.558,12.281
15.26,8.513
3.568,7.189
4.799,3.966
9.675,4.834
11.174,10.811
-0.359,4.197
-1.315,2.603
11.356,-2.631
14.964,8.512
-4.308,8.383
11.634,15.202
11.611,13.767
11.182,11.265
5.213,-1.268
5.412,5.842
12.088,-2.462
-6.187,7.691
-4.845,7.338
10.494,11.15
-5.022,6.655
-1.598,3.5
5.614,9.517
-5.583,8.618
8.891,14.947
-1.311,3.472
14.178,10.462
13.509,-0.615
-4.28,8.459
-5.324,6.629
14.399,11.065
4.278,7.907
10.373,11.558
9.886,5.305
15.437,10.292
14.298,8.203
-1.614,6.268
5.789,-0.739
14.534,9.986
5.941,8.532
5.333,-0.855
14.099,0.835
4.788,4.813
-5.782,7.658
4.667,6.16
12.828,-1.14
-0.466,4.218
-4.545,7.462
-1.739,3.239
9.72,12.828
9.809,12.695
11.431,14.811
-1.115,5.405
4.676,7.774
-5.973,9.059
14.735,9.79
7.115,-0.015
-5.541,8.663
4.977,5.078
6.631,0.209
4.177,8.013
13.55,0.465
10.101,13.388
11.093,10.497
15.619,11.566
-1.534,3.839
10.253,-4.179
14.33,8.281
8.666,5.168
11.867,15.317
8.6,13.206
9.825,4.722
-1.315,5.332
10.163,5.285
8.066,5.406
7.026,9.148
10.669,13.924
-5.718,8.515
4.748,6.101
12.602,-2.258
11.111,-4.129
5.877,-1.508
5.355,5.186
4.886,6.076
7.253,5.821
10.627,14.421
-5.109,8.844
5.392,8.422
15.258,9.642
-1.657,4.353
7.49,-0.51
14.165,8.986
-5.435,8.262
-5.471,8.977
15.106,10.55
12.294,-2.414
4.484,7.8
-5.336,7.256
4.113,5.853
4.552,6.037
9.528,5.808
9.735,15.21
6.696,-0.982
5.247,8.258
8.345,5.783
-1.563,4.433
10.586,13.764
14.392,10.214
-0.645,2.547
8.864,5.276
14.905,8.419
-6.083,8.534
8.109,-0.764
11.79,-2.147
5.248,-1.02
6.224,-1.315
5.128,5.802
4.64,5.576
3.883,4.955
10.352,15.26
9.994,4.963
5.304,8.13
-1.563,5.834
-1.611,4.775
11.595,11.863
14.982,9.606
9.402,14.708
9.682,5.332
14.463,10.337
11.227,11.205
-1.057,5.255
-5.744,8.478
-4.379,7.355
14.53,10.824
11.466,13.229
-5.586,8.85
13.185,-0.144
15.433,10.895
5.491,5.586
9.245,5.758
14.859,9.883
3.904,5.721
-4.574,6.666
-5.591,7.572
11.644,14.651
-4.672,7.938
10.661,13.5
4.865,7.916
4.789,6.171
4.479,8.35
8.302,5.233
3.898,5.665
14.105,10.714
9.016,5.583
6.531,-0.09
8.434,5.042
-0.573,4.047
12.078,-1.791
-5.51,8.55
8.711,5.765
-0.421,4.326
9.682,14.789
4.424,4.711
9.586,12.625
5.554,-1.614
-1.397,4.39
11.45,10.726
12.922,-0.586
3.962,8.097
10.715,4.894
11.091,14.873
-5.948,7.683
9.934,5.118
5.735,-1.417
10.763,11.33
14.613,10.752
-1.678,5.177
4.734,5.954
13.328,0.108
11.07,14.765
9.562,14.368
12.06,-1.745
9.753,11.731
5.873,-1.536
14.15,10.697
5.174,8.181
3.603,5.04
9.309,12.267
-0.238,3.643
9.601,5.331
4.316,8.153
9.328,12.697
-1.361,5.959
4.371,8.192
-0.539,3.981
9.937,15.106
-5.76,8.519
4.988,4.919
11.256,15.401
4.759,5.69
7.351,-0.207
9.765,15.257
11.163,12.281
14.764,8.988
5.2,4.397
8.927,12.585
-4.976,9.141
-5.051,7.649
-1.716,5.651
11.123,-3.183
4.678,6.02
10.088,12.35
11.615,14.454
12.095,-1.915
5.487,4.733
5.937,-1.419
-0.587,3.239
15.18,11.228
10.467,11.44
10.03,12.031
11.149,10.794
12.807,-1.693
5.394,4.771
-4.849,7.259
-5.47,9.277
-1.529,4.836
-0.472,3.23
-5.104,6.706
6.432,9.044
10.564,15.245
4.072,7.693
-5.288,6.986
10.255,11.648
4.909,5.003
9.038,13.012
10.712,15.259
6.917,0.253
-0.809,4.466
7.715,-0.702
-0.686,3.696
9.936,4.546
4.199,7.772
6.699,9.201
-1.2,4.656
8.83,5.171
15.431,10.194
-4.801,8.77
11.513,-3.23
15.647,10.331
9.485,14.765
-4.512,7.39
9.555,15.165
9.458,12.389
-5.168,6.679
3.717,7.259
-1.047,4.268
11.283,14.155
6.218,-0.478
9.336,5.598
8.721,12.887
11.214,-2.883
11.613,-2.3
9.612,14.864
5.211,8.83
12.977,-0.767
4.867,5.815
4.953,8.665
12.317,-2.14
13.813,9.667
11.384,14.871
11.225,13.578
10.697,4.982
5.714,8.739
-1.113,4.832
-1.342,5.233
4.104,5.684
11.398,-3.787
14.877,10.405
10.94,-3.17
-5.727,7.58
-1.345,5.638
4.386,7.545
14.511,10.372
-1.085,4.921
4.138,5.032
14.766,10.286
10.919,13.918
12.735,-1.952
3.718,7.643
5.009,5.285
14.852,10.377
9.433,5.716
10.798,13.961
5.625,-1.544
15.371,10.276
-1.012,4.591
9.545,15.1
-5.132,6.717
11.433,11.008
-1.105,3.918
6.371,-1.258
10.343,15.277
-1.201,3.728
-5.084,6.701
8.503,13.312
15.111,10.188
10.84,13.585
8.827,5.149
9.939,13.982
14.299,8.931
8.811,12.669
-5.193,8.588
11.302,-3.582
13.215,-0.798
6.906,-1.125
9.443,4.595
10.345,-3.947
4.835,5.063
11.408,-2.557
11.438,14.665
5.599,4.877
6.232,9.444
9.058,4.644
-0.874,3.027
11.528,-3.238
15.017,8.999
15.506,10.497
-5.438,8.08
13.515,-0.723
14.034,0.436
14.586,10.561
5.224,-0.528
10.59,-3.558
3.843,5.007
-0.458,3.194
11.876,14.221
-5.045,8.061
6.356,9.466
5.61,5.195
14.626,8.317
9.815,12.842
10.391,5.143
6.776,-1.354
11.997,9.771
10.151,14.339
-6.222,7.742
10.383,12.223
14.543,1.174
4.611,5.485
14.692,8.147
7.495,-0.424
5.508,4.611
9.943,14.598
10.905,14.844
10.339,11.254
6.624,9.125
8.652,13.155
-1.503,2.878
10.101,14.252
14.383,1.06
14.078,10.728
-0.788,3.038
6.616,0.124
-5.23,8.843
14.524,11.057
14.195,-0.423
6.331,8.862
7.294,-0.045
13.988,10.684
13.24,-0.841
6.221,-1.387
15.051,9.743
12.644,-2.367
11.891,13.729
-0.395,4.044
12.05,14.036
-4.364,7.147
11.485,14.446
11.048,14.151
-5.766,7.348
10.069,12.398
4.555,4.994
11.718,11.411
10.308,5.281
8.476,13.216
15.32,8.594
9.018,14.738
7.214,9.177
9.91,14.046
4.36,8.237
3.978,4.481
9.017,4.956
14.447,9.816
12.572,-2.621
4.988,5.478
14.442,9.372
11.25,11.535
5.076,4.41
6.126,-1.325
6.529,8.974
9.427,14.48
6.019,9.419
5.942,-1.662
11.893,10.816
15.045,11.534
13.457,0.06
12.222,15.409
14.375,8.438
15.375,10.748
13.53,-0.024
-0.848,2.458
3.946,4.193
9.184,12.743
4.173,8.116
5.377,5.61
-1.593,2.994
11.119,15.206
10.73,14.141
11.72,13.705
11.842,11.014
-0.268,3.415
11.739,13.86
3.84,6.355
11.92,10.822
11.561,-3.636
9.49,4.59
11.654,11.555
-5.083,6.722
12.535,-2.197
-5.079,6.788
-5.651,6.778
11.877,14.227
7.839,5.4
11.818,14.067
5.493,4.994
-0.628,2.683
3.821,4.986
14.303,8.495
-0.444,3.351
6.299,8.986
15.168,9.842
6.153,9.118
7.206,0.123
-5.708,7.093
7.664,-0.805
14.496,8.359
10.942,11.649
-0.953,3.167
5.051,8.581
9.607,5.519
7.697,-0.801
13.496,-0.088
-1.619,4.59
13.536,0.145
4.059,7.604
11.992,10.105
4.944,8.855
6.415,0.37
10.528,-3.777
-0.829,2.903
10.225,4.864
15.048,9.397
8.52,5.953
-0.87,3.044
3.898,7.88
-0.795,3.009
8.98,14.571
10.147,4.958
9.765,4.955
15.11,8.384
3.998,5.911
4.001,4.183
13.736,0.671
4.486,4.033
15.686,11.572
-5.619,7.274
-1.521,6.218
6.061,9.333
5.214,9.248
14.685,8.464
7.673,6.103
-5.229,7.089
-1.379,6.149
6.784,0.263
11.817,-3.671
14.469,8.944
6.691,-0.851
14.563,9.425
9.298,14.708
10.027,5.23
5.439,-1.407
-5.675,7.926
12.553,-2.537
5.063,4.649
10.309,14.55
6.475,9.067
5.1,5.91
4.225,4.904
5.36,5.388
-0.819,3.0
-0.911,4.93
-5.95,7.397
-4.917,7.441
14.745,0.785
9.006,5.372
5.203,-0.821
6.528,-1.495
3.644,4.71
9.721,14.761
15.111,8.409
6.178,9.508
10.33,5.251
11.625,11.634
-6.426,7.567
6.413,-1.187
14.868,1.642
3.981,7.96
5.254,-0.994
9.411,14.199
3.828,4.234
-0.786,3.114
11.535,15.483
8.107,-0.815
6.422,8.477
4.926,6.241
-1.477,2.738
-4.766,9.2
-6.471,7.523
10.982,11.951
14.791,1.4
7.272,5.599
5.389,-0.675
14.374,9.642
4.465,5.382
10.898,-3.257
15.139,8.405
7.269,12.376
15.291,9.04
4.044,5.39
13.557,-0.63
-4.987,8.174
15.119,9.029
9.869,4.722
11.232,15.372
8.556,13.306
9.541,4.962
8.468,12.888
14.655,0.805
6.867,9.299
-1.64,3.078
12.896,-1.805
4.781,4.245
14.746,9.559
3.704,4.347
9.858,15.057
-1.412,3.444
3.981,7.932
6.964,8.947
5.057,5.661
15.267,9.006
9.07,14.673
14.451,-0.075
